0.017387	34.334	0.123
0.011184	33.387	0.111986606
0.02039	34.789	0.173173324
0.022466	34.823	0.212132034
0.018599	34.599	0.440954646
0.049519	36.76	0.136014705
0.025198	35.23	0.196977156
0.014411	33.89	0.126491106
0.020792	34.65	0.117046999
0.041657	36.75	0.126491106
0.018902	34.72	0.136014705
0.07884	37.62	0.13892444
0.049325	36.86	0.183575598
0.023909	35.25	0.292745623
0.053126	36.94	0.12083046
0.015664	34.21	0.111803399
0.048984	36.44	0.117046999
0.015573	34.28	0.261725047
0.01006	33.11	0.272946881
0.039083	36.32	0.184390889
0.031764	35.66	0.200997512
0.01444	34.05	0.186815417
0.026677	35.33	0.13
0.017483	34.12	0.274590604
0.030381	35.65	0.13
0.014151	33.89	0.304138127
0.015554	34.09	0.143178211
0.013324	33.75	0.32249031
0.014575	33.88	0.203960781
0.027748	35.56	0.291547595
0.013652	33.82	0.234093998
0.038086	35.99	0.164924225
0.034971	35.74	0.508035432
0.020997	34.74	0.372155881
0.032538	35.96	0.291547595
0.015154	33.99	0.161245155
0.029086	35.49	0.143178211
0.040689	36.46	0.347131099
0.026567	35.38	0.182482876
0.02298	35.27	0.421070065
0.031485	35.67	0.182482876
0.031484	35.92	0.312569992
0.023321	34.91	0.260768096
0.033614	36.04	0.202484567
0.022629	35.08	0.241867732
0.0147	34.11	0.221359436
0.060959	37.12	0.170880075
0.059289	37.14	0.254950976
0.029526	35.58	0.362215406
0.033255	35.93	0.181107703
0.015999	34.46	0.394588393
0.021706	34.84	0.184390889
0.031638	35.66	0.152970585
0.027064	35.37	0.243515913
0.025468	35.03	0.165529454
0.02381	35.17	0.192353841
0.023867	35.18	0.223606798
0.022068	35.02	0.174642492
0.0424	36.44	0.13
0.027637	35.45	0.114017543
0.024951	35.23	0.136014705
0.016966	34.24	0.167630546
0.030721	35.78	0.114017543
0.01055	33.4	0.184390889
0.014256	34	0.206155281
0.027688	35.14	0.133416641
0.01745	34.25	0.17
0.02336	35	0.114017543
0.040259	36.25	0.194164878
0.015482	34.09	0.27202941
0.024746	35.21	0.48259714
0.024725	35.25	0.203960781
0.021541	35.07	0.301496269
0.039219	36.03	0.22090722
0.028561	35.11	0.460977223
0.015469	33.95	0.186815417
0.033173	35.99	0.522398315
0.023471	35.08	0.210950231
0.069122	37.62	0.245153013
0.021956	35.04	0.332415403
0.036969	36.25	0.391152144
0.069751	37.44	0.221359436
0.024159	34.92	0.392045916
0.062961	37.04	0.223606798
